sample_id,doc_id,sample_type,source_domain,source_type,publish_date,text,pseudo_label,label_name,label_conf,severity,split,conformal_role,need_human_review,sample_published_at,sample_publish_time_source,sample_publish_time_conf,sample_ts_hour,event_published_at,event_start_time,event_time_source,event_time_confidence
ZZM_CN_9d50ace1a903_TITLE_363b0b9885,ZZM_CN_9d50ace1a903,TITLE,zzmetro.cn,zzmetro_cn_news,2013-05-12,市政府副秘书长潘开名到公司召开 郑州轨道交通1号线一期工程装饰装修现场办公会 2013年5月12日下午，郑州市政府副秘书长潘开名带领市质检站、市安监站等相关负责人到公司召开郑州轨道交通1号线一期工程装饰装修专题现场办公会，听取郑州轨道交通1号线一期工... 2013年5月12日下午，郑州市政府副秘书长潘开名带领市质检站、市安监站等相关负责人到公司召开郑州轨道交通1号线一期工程装饰装修专题现场办公会,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-12 09:00:00,publish_date_only,0.35,2013-05-12 09:00:00,2013-05-12 15:08:00,2013-05-12 15:08:00,proxy_page_publish_time,0.55
ZZM_CN_9d50ace1a903_TITLE_LEAD_26f4e5ed79,ZZM_CN_9d50ace1a903,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-05-12,"市政府副秘书长潘开名到公司召开 郑州轨道交通1号线一期工程装饰装修现场办公会 2013年5月12日下午，郑州市政府副秘书长潘开名带领市质检站、市安监站等相关负责人到公司召开郑州轨道交通1号线一期工程装饰装修专题现场办公会，听取郑州轨道交通1号线一期工... 2013年5月12日下午，郑州市政府副秘书长潘开名带领市质检站、市安监站等相关负责人到公司召开郑州轨道交通1号线一期工程装饰装修专题现场办公会
市政府副秘书长潘开名到公司召开 郑州轨道交通1号线一期工程装饰装修现场办公会
阅读次数: 5921
发布时间: 2013-05-12 15:08",0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-12 15:08:00,page_publish_time,0.85,2013-05-12 15:00:00,2013-05-12 15:08:00,2013-05-12 15:08:00,proxy_page_publish_time,0.55
ZZM_CN_9d50ace1a903_CHUNK_1_20916a9841,ZZM_CN_9d50ace1a903,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2013-05-12,市政府副秘书长潘开名到公司召开 郑州轨道交通1号线一期工程装饰装修现场办公会,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-12 09:00:00,publish_date_only,0.35,2013-05-12 09:00:00,2013-05-12 15:08:00,2013-05-12 15:08:00,proxy_page_publish_time,0.55
ZZM_CN_9d50ace1a903_CHUNK_3_1ea8b5b186,ZZM_CN_9d50ace1a903,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2013-05-12,发布时间: 2013-05-12 15:08,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-12 15:08:00,page_publish_time,0.85,2013-05-12 15:00:00,2013-05-12 15:08:00,2013-05-12 15:08:00,proxy_page_publish_time,0.55
ZZM_CN_dc0fc4ff0fdf_TITLE_1b339de75e,ZZM_CN_dc0fc4ff0fdf,TITLE,zzmetro.cn,zzmetro_cn_news,2013-05-08,市委副书记王璋督导调研郑州轨道交通工程建设情况 5月8日下午，市委副书记王璋率领公安、城管、城建、园林、商务绿化等相关单位对中博会重要客商行车路线、客商居住地周边环境、主要活动场所及交通保通情况进行现场督导。市... 5月8日下午，市委副书记王璋率领公安、城管、城建、园林、商务绿化等相关单位对中博会重要客商行车路线、客商居住地周边环境、主要活动场所及交通保通情况进行现场督导。市,0,normal_info,0.2,0,unassigned,unassigned,0,2013-05-08 09:00:00,publish_date_only,0.35,2013-05-08 09:00:00,2013-05-08 12:17:00,2013-05-08 12:17:00,proxy_page_publish_time,0.55
ZZM_CN_dc0fc4ff0fdf_TITLE_LEAD_eccc7868b0,ZZM_CN_dc0fc4ff0fdf,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-05-08,"市委副书记王璋督导调研郑州轨道交通工程建设情况 5月8日下午，市委副书记王璋率领公安、城管、城建、园林、商务绿化等相关单位对中博会重要客商行车路线、客商居住地周边环境、主要活动场所及交通保通情况进行现场督导。市... 5月8日下午，市委副书记王璋率领公安、城管、城建、园林、商务绿化等相关单位对中博会重要客商行车路线、客商居住地周边环境、主要活动场所及交通保通情况进行现场督导。市
市委副书记王璋督导调研郑州轨道交通工程建设情况
阅读次数: 5007
发布时间: 2013-05-08 12:17",0,normal_info,0.2,0,unassigned,unassigned,0,2013-05-08 12:17:00,page_publish_time,0.85,2013-05-08 12:00:00,2013-05-08 12:17:00,2013-05-08 12:17:00,proxy_page_publish_time,0.55
ZZM_CN_dc0fc4ff0fdf_CHUNK_1_c5c7c9efde,ZZM_CN_dc0fc4ff0fdf,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2013-05-08,市委副书记王璋督导调研郑州轨道交通工程建设情况,0,normal_info,0.2,0,unassigned,unassigned,0,2013-05-08 09:00:00,publish_date_only,0.35,2013-05-08 09:00:00,2013-05-08 12:17:00,2013-05-08 12:17:00,proxy_page_publish_time,0.55
ZZM_CN_dc0fc4ff0fdf_CHUNK_3_dbacbd1ea0,ZZM_CN_dc0fc4ff0fdf,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2013-05-08,发布时间: 2013-05-08 12:17,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-08 12:17:00,page_publish_time,0.85,2013-05-08 12:00:00,2013-05-08 12:17:00,2013-05-08 12:17:00,proxy_page_publish_time,0.55
ZZM_CN_69e3d77f98bf_TITLE_08e9135ea1,ZZM_CN_69e3d77f98bf,TITLE,zzmetro.cn,zzmetro_cn_news,2013-05-07,市委副书记、市长马懿调研轨道交通工程建设情况 5月7日上午，市委副书记、市长马懿带领市直相关部门负责人深入部分市政重点项目建设现场，详细了解三环快速化及轨道交通工程施工进度和中博会道路交通保通情况。市委常委、秘... 5月7日上午，市委副书记、市长马懿带领市直相关部门负责人深入部分市政重点项目建设现场，详细了解三环快速化及轨道交通工程施工进度和中博会道路交通保通情况。市委常委、秘,0,normal_info,0.2,0,unassigned,unassigned,0,2013-05-07 09:00:00,publish_date_only,0.35,2013-05-07 09:00:00,2013-05-07 12:18:00,2013-05-07 12:18:00,proxy_page_publish_time,0.55
ZZM_CN_69e3d77f98bf_TITLE_LEAD_b99eb37d0d,ZZM_CN_69e3d77f98bf,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-05-07,"市委副书记、市长马懿调研轨道交通工程建设情况 5月7日上午，市委副书记、市长马懿带领市直相关部门负责人深入部分市政重点项目建设现场，详细了解三环快速化及轨道交通工程施工进度和中博会道路交通保通情况。市委常委、秘... 5月7日上午，市委副书记、市长马懿带领市直相关部门负责人深入部分市政重点项目建设现场，详细了解三环快速化及轨道交通工程施工进度和中博会道路交通保通情况。市委常委、秘
市委副书记、市长马懿调研轨道交通工程建设情况
阅读次数: 5543
发布时间: 2013-05-07 12:18",0,normal_info,0.2,0,unassigned,unassigned,0,2013-05-07 12:18:00,page_publish_time,0.85,2013-05-07 12:00:00,2013-05-07 12:18:00,2013-05-07 12:18:00,proxy_page_publish_time,0.55
ZZM_CN_69e3d77f98bf_CHUNK_1_aeacdf58aa,ZZM_CN_69e3d77f98bf,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2013-05-07,市委副书记、市长马懿调研轨道交通工程建设情况,0,normal_info,0.2,0,unassigned,unassigned,0,2013-05-07 09:00:00,publish_date_only,0.35,2013-05-07 09:00:00,2013-05-07 12:18:00,2013-05-07 12:18:00,proxy_page_publish_time,0.55
ZZM_CN_69e3d77f98bf_CHUNK_3_6102e4ced7,ZZM_CN_69e3d77f98bf,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2013-05-07,发布时间: 2013-05-07 12:18,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-07 12:18:00,page_publish_time,0.85,2013-05-07 12:00:00,2013-05-07 12:18:00,2013-05-07 12:18:00,proxy_page_publish_time,0.55
ZZM_CN_6e6e575f171f_TITLE_ea6068d756,ZZM_CN_6e6e575f171f,TITLE,zzmetro.cn,zzmetro_cn_news,2013-05-04,市委常委、副市长张建慧视察郑州轨道交通1号线车站装修 5月4日下午，市委常委、副市长张建慧到郑州轨道交通1号线察看车站装修情况，市政府副秘书长潘开名，公司领导郭拥军、张洲、张军、赵永胜、王作勤、袁聚亮、马子彦、夏景辉、李亚... 5月4日下午，市委常委、副市长张建慧到郑州轨道交通1号线察看车站装修情况，市政府副秘书长潘开名，公司领导郭拥军、张洲、张军、赵永胜、王作勤、袁聚亮、马子彦、夏景辉、李亚,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-04 09:00:00,publish_date_only,0.35,2013-05-04 09:00:00,2013-05-04 12:15:00,2013-05-04 12:15:00,proxy_page_publish_time,0.55
ZZM_CN_6e6e575f171f_TITLE_LEAD_a6ec6faddd,ZZM_CN_6e6e575f171f,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-05-04,"市委常委、副市长张建慧视察郑州轨道交通1号线车站装修 5月4日下午，市委常委、副市长张建慧到郑州轨道交通1号线察看车站装修情况，市政府副秘书长潘开名，公司领导郭拥军、张洲、张军、赵永胜、王作勤、袁聚亮、马子彦、夏景辉、李亚... 5月4日下午，市委常委、副市长张建慧到郑州轨道交通1号线察看车站装修情况，市政府副秘书长潘开名，公司领导郭拥军、张洲、张军、赵永胜、王作勤、袁聚亮、马子彦、夏景辉、李亚
市委常委、副市长张建慧视察郑州轨道交通1号线车站装修
阅读次数: 4876
发布时间: 2013-05-04 12:15",0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-04 12:15:00,page_publish_time,0.85,2013-05-04 12:00:00,2013-05-04 12:15:00,2013-05-04 12:15:00,proxy_page_publish_time,0.55
ZZM_CN_6e6e575f171f_CHUNK_1_2d764ac576,ZZM_CN_6e6e575f171f,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2013-05-04,市委常委、副市长张建慧视察郑州轨道交通1号线车站装修,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-04 09:00:00,publish_date_only,0.35,2013-05-04 09:00:00,2013-05-04 12:15:00,2013-05-04 12:15:00,proxy_page_publish_time,0.55
ZZM_CN_6e6e575f171f_CHUNK_3_20b7d63879,ZZM_CN_6e6e575f171f,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2013-05-04,发布时间: 2013-05-04 12:15,0,normal_info,0.0,0,unassigned,unassigned,1,2013-05-04 12:15:00,page_publish_time,0.85,2013-05-04 12:00:00,2013-05-04 12:15:00,2013-05-04 12:15:00,proxy_page_publish_time,0.55
ZZM_CN_e19374d3920a_TITLE_f84865f672,ZZM_CN_e19374d3920a,TITLE,zzmetro.cn,zzmetro_cn_news,2013-04-26,郑州市城乡建设委员会工程招投标监管处郭丽娴处长一行到公司指导招标工作 4月26日下午，郑州市城乡建设委员会工程招投标监管处处长郭丽娴一行7人到郑州市轨道交通有限公司指导招标工作。公司党委副书记、总经理张洲，党委委员、总经理助理、合约法规... 4月26日下午，郑州市城乡建设委员会工程招投标监管处处长郭丽娴一行7人到郑州市轨道交通有限公司指导招标工作。公司党委副书记、总经理张洲，党委委员、总经理助理,0,normal_info,0.6,0,unassigned,unassigned,0,2013-04-26 09:00:00,publish_date_only,0.35,2013-04-26 09:00:00,2013-04-26 15:09:00,2013-04-26 15:09:00,proxy_page_publish_time,0.55
ZZM_CN_e19374d3920a_TITLE_LEAD_98def5f043,ZZM_CN_e19374d3920a,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-04-26,"郑州市城乡建设委员会工程招投标监管处郭丽娴处长一行到公司指导招标工作 4月26日下午，郑州市城乡建设委员会工程招投标监管处处长郭丽娴一行7人到郑州市轨道交通有限公司指导招标工作。公司党委副书记、总经理张洲，党委委员、总经理助理、合约法规... 4月26日下午，郑州市城乡建设委员会工程招投标监管处处长郭丽娴一行7人到郑州市轨道交通有限公司指导招标工作。公司党委副书记、总经理张洲，党委委员、总经理助理
郑州市城乡建设委员会工程招投标监管处郭丽娴处长一行到公司指导招标工作
阅读次数: 6822
发布时间: 2013-04-26 15:09",0,normal_info,0.6,0,unassigned,unassigned,0,2013-04-26 15:09:00,page_publish_time,0.85,2013-04-26 15:00:00,2013-04-26 15:09:00,2013-04-26 15:09:00,proxy_page_publish_time,0.55
ZZM_CN_e19374d3920a_CHUNK_1_62441c206b,ZZM_CN_e19374d3920a,CHUNK_1,zzmetro.cn,zzmetro_cn_news,2013-04-26,郑州市城乡建设委员会工程招投标监管处郭丽娴处长一行到公司指导招标工作,0,normal_info,0.4,0,unassigned,unassigned,0,2013-04-26 09:00:00,publish_date_only,0.35,2013-04-26 09:00:00,2013-04-26 15:09:00,2013-04-26 15:09:00,proxy_page_publish_time,0.55
ZZM_CN_e19374d3920a_CHUNK_3_9dd1f355d9,ZZM_CN_e19374d3920a,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2013-04-26,发布时间: 2013-04-26 15:09,0,normal_info,0.0,0,unassigned,unassigned,1,2013-04-26 15:09:00,page_publish_time,0.85,2013-04-26 15:00:00,2013-04-26 15:09:00,2013-04-26 15:09:00,proxy_page_publish_time,0.55
ZZM_CN_f12e7f0ccb2b_TITLE_e5ed4f5cc6,ZZM_CN_f12e7f0ccb2b,TITLE,zzmetro.cn,zzmetro_cn_news,2013-04-21,市委常委、副市长张建慧到公司现场办公 4月16日下午，市委常委、副市长张建慧带领中原区、金水区、高新技术开发区、市建委、市轨道办、市供电公司等相关负责人到公司召开现场办公会，协调解决1号线一期工程建设有关... 4月16日下午，市委常委、副市长张建慧带领中原区、金水区、高新技术开发区、市建委、市轨道办、市供电公司等相关负责人到公司召开现场办公会，协调解决1号线一期工程建设有关,3,facility_equipment,0.2,0,unassigned,unassigned,0,2013-04-21 09:00:00,publish_date_only,0.35,2013-04-21 09:00:00,2013-04-21 12:13:00,2013-04-21 12:13:00,proxy_page_publish_time,0.55
ZZM_CN_f12e7f0ccb2b_TITLE_LEAD_5183633e0c,ZZM_CN_f12e7f0ccb2b,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-04-21,"市委常委、副市长张建慧到公司现场办公 4月16日下午，市委常委、副市长张建慧带领中原区、金水区、高新技术开发区、市建委、市轨道办、市供电公司等相关负责人到公司召开现场办公会，协调解决1号线一期工程建设有关... 4月16日下午，市委常委、副市长张建慧带领中原区、金水区、高新技术开发区、市建委、市轨道办、市供电公司等相关负责人到公司召开现场办公会，协调解决1号线一期工程建设有关
市委常委、副市长张建慧到公司现场办公
阅读次数: 5034
发布时间: 2013-04-21 12:13",3,facility_equipment,0.2,0,unassigned,unassigned,0,2013-04-21 12:13:00,page_publish_time,0.85,2013-04-21 12:00:00,2013-04-21 12:13:00,2013-04-21 12:13:00,proxy_page_publish_time,0.55
ZZM_CN_f12e7f0ccb2b_CHUNK_3_8e11265c88,ZZM_CN_f12e7f0ccb2b,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2013-04-21,发布时间: 2013-04-21 12:13,0,normal_info,0.0,0,unassigned,unassigned,1,2013-04-21 12:13:00,page_publish_time,0.85,2013-04-21 12:00:00,2013-04-21 12:13:00,2013-04-21 12:13:00,proxy_page_publish_time,0.55
ZZM_CN_77396444e126_TITLE_9198c47aa1,ZZM_CN_77396444e126,TITLE,zzmetro.cn,zzmetro_cn_news,2013-04-18,国家发展改革委到公司进行项目稽察 4月18日上午，国家发展改革委稽察办一处处长嵇小灵一行，在中州宾馆3号楼二楼中原厅召开郑州轨道交通项目稽察工作汇报会。国家发展改革委稽察办调研员徐奕敏及主任科员谢仁军，... 4月18日上午，国家发展改革委稽察办一处处长嵇小灵一行，在中州宾馆3号楼二楼中原厅召开郑州轨道交通项目稽察工作汇报会。国家发展改革委稽察办调研员徐奕敏及主任科员谢仁军，,0,normal_info,0.0,0,unassigned,unassigned,1,2013-04-18 09:00:00,publish_date_only,0.35,2013-04-18 09:00:00,2013-04-18 12:12:00,2013-04-18 12:12:00,proxy_page_publish_time,0.55
ZZM_CN_77396444e126_TITLE_LEAD_2d8c3bfec3,ZZM_CN_77396444e126,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-04-18,"国家发展改革委到公司进行项目稽察 4月18日上午，国家发展改革委稽察办一处处长嵇小灵一行，在中州宾馆3号楼二楼中原厅召开郑州轨道交通项目稽察工作汇报会。国家发展改革委稽察办调研员徐奕敏及主任科员谢仁军，... 4月18日上午，国家发展改革委稽察办一处处长嵇小灵一行，在中州宾馆3号楼二楼中原厅召开郑州轨道交通项目稽察工作汇报会。国家发展改革委稽察办调研员徐奕敏及主任科员谢仁军，
国家发展改革委到公司进行项目稽察
阅读次数: 7781
发布时间: 2013-04-18 12:12",0,normal_info,0.0,0,unassigned,unassigned,1,2013-04-18 12:12:00,page_publish_time,0.85,2013-04-18 12:00:00,2013-04-18 12:12:00,2013-04-18 12:12:00,proxy_page_publish_time,0.55
ZZM_CN_77396444e126_CHUNK_3_15390ff46a,ZZM_CN_77396444e126,CHUNK_3,zzmetro.cn,zzmetro_cn_news,2013-04-18,发布时间: 2013-04-18 12:12,0,normal_info,0.0,0,unassigned,unassigned,1,2013-04-18 12:12:00,page_publish_time,0.85,2013-04-18 12:00:00,2013-04-18 12:12:00,2013-04-18 12:12:00,proxy_page_publish_time,0.55
ZZM_CN_4da6724eb650_TITLE_7bcaf2a6d7,ZZM_CN_4da6724eb650,TITLE,zzmetro.cn,zzmetro_cn_news,2013-04-09,河南省消防总队副总队长王建刚一行检查轨道交通消防安全工作 4月9日上午，河南省消防总队副总队长王建刚、郑州市消防支队队长邢明典一行，到郑州轨道交通1号线一期工程紫荆山站检查指导消防安全工作，就地铁消防安全管理等问题与公司领导交流座谈。... 4月9日上午，河南省消防总队副总队长王建刚、郑州市消防支队队长邢明典一行，到郑州轨道交通1号线一期工程紫荆山站检查指导消防安全工作，就地铁消防安全管理等问题与,0,normal_info,0.2,0,unassigned,unassigned,0,2013-04-09 09:00:00,publish_date_only,0.35,2013-04-09 09:00:00,2013-04-09 12:09:00,2013-04-09 12:09:00,proxy_page_publish_time,0.55
ZZM_CN_4da6724eb650_TITLE_LEAD_ea9de9006d,ZZM_CN_4da6724eb650,TITLE_LEAD,zzmetro.cn,zzmetro_cn_news,2013-04-09,"河南省消防总队副总队长王建刚一行检查轨道交通消防安全工作 4月9日上午，河南省消防总队副总队长王建刚、郑州市消防支队队长邢明典一行，到郑州轨道交通1号线一期工程紫荆山站检查指导消防安全工作，就地铁消防安全管理等问题与公司领导交流座谈。... 4月9日上午，河南省消防总队副总队长王建刚、郑州市消防支队队长邢明典一行，到郑州轨道交通1号线一期工程紫荆山站检查指导消防安全工作，就地铁消防安全管理等问题与
河南省消防总队副总队长王建刚一行检查轨道交通消防安全工作
阅读次数: 8740
发布时间: 2013-04-09 12:09",0,normal_info,0.2,0,unassigned,unassigned,0,2013-04-09 12:09:00,page_publish_time,0.85,2013-04-09 12:00:00,2013-04-09 12:09:00,2013-04-09 12:09:00,proxy_page_publish_time,0.55
